value_rank,domain,word,length,google_20k_rank
4430,pepo.ai,pepo,4,
4431,peri.ai,peri,4,
4432,perk.ai,perk,4,
4433,perm.ai,perm,4,
4434,pern.ai,pern,4,
4435,pert.ai,pert,4,
4436,pesa.ai,pesa,4,
4437,pess.ai,pess,4,
4438,peto.ai,peto,4,
4439,pewy.ai,pewy,4,
4440,pfui.ai,pfui,4,
4441,phew.ai,phew,4,
4442,phit.ai,phit,4,
4443,phiz.ai,phiz,4,
4444,phoh.ai,phoh,4,
4445,phon.ai,phon,4,
4446,phoo.ai,phoo,4,
4447,phos.ai,phos,4,
4448,phot.ai,phot,4,
4449,phut.ai,phut,4,
4450,pial.ai,pial,4,
4451,pian.ai,pian,4,
4452,pica.ai,pica,4,
4453,pice.ai,pice,4,
4454,pico.ai,pico,4,
4455,pict.ai,pict,4,
4456,pied.ai,pied,4,
4457,pien.ai,pien,4,
4458,piet.ai,piet,4,
4459,piff.ai,piff,4,
4460,pika.ai,pika,4,
4461,piki.ai,piki,4,
4462,piky.ai,piky,4,
4463,pili.ai,pili,4,
4464,pilm.ai,pilm,4,
4465,pily.ai,pily,4,
4466,pina.ai,pina,4,
4467,pind.ai,pind,4,
4468,pino.ai,pino,4,
4469,piny.ai,piny,4,
4470,pipa.ai,pipa,4,
4471,pipi.ai,pipi,4,
4472,pipy.ai,pipy,4,
4473,pirl.ai,pirl,4,
4474,pirn.ai,pirn,4,
4475,pirr.ai,pirr,4,
4476,pise.ai,pise,4,
4477,pish.ai,pish,4,
4478,pisk.ai,pisk,4,
4479,piso.ai,piso,4,
4480,pist.ai,pist,4,
4481,pita.ai,pita,4,
4482,pith.ai,pith,4,
4483,pixy.ai,pixy,4,
4484,pize.ai,pize,4,
4485,plak.ai,plak,4,
4486,plap.ai,plap,4,
4487,pleb.ai,pleb,4,
4488,pled.ai,pled,4,
4489,plew.ai,plew,4,
4490,plex.ai,plex,4,
4491,plim.ai,plim,4,
4492,plod.ai,plod,4,
4493,plop.ai,plop,4,
4494,plow.ai,plow,4,
4495,ploy.ai,ploy,4,
4496,plud.ai,plud,4,
4497,plup.ai,plup,4,
4498,pobs.ai,pobs,4,
4499,pock.ai,pock,4,
4500,poco.ai,poco,4,
4501,pogy.ai,pogy,4,
4502,poha.ai,poha,4,
4503,poil.ai,poil,4,
4504,poke.ai,poke,4,
4505,poky.ai,poky,4,
4506,polt.ai,polt,4,
4507,pome.ai,pome,4,
4508,pomp.ai,pomp,4,
4509,pone.ai,pone,4,
4510,pont.ai,pont,4,
4511,pooa.ai,pooa,4,
4512,poof.ai,poof,4,
4513,pook.ai,pook,4,
4514,poon.ai,poon,4,
4515,poop.ai,poop,4,
4516,poot.ai,poot,4,
4517,pore.ai,pore,4,
4518,porr.ai,porr,4,
4519,pory.ai,pory,4,
4520,posh.ai,posh,4,
4521,poss.ai,poss,4,
4522,posy.ai,posy,4,
4523,pote.ai,pote,4,
4524,pott.ai,pott,4,
4525,pouf.ai,pouf,4,
4526,pout.ai,pout,4,
4527,poxy.ai,poxy,4,
4528,prad.ai,prad,4,
4529,pram.ai,pram,4,
4530,prat.ai,prat,4,
4531,prau.ai,prau,4,
4532,prig.ai,prig,4,
4533,prim.ai,prim,4,
4534,proa.ai,proa,4,
4535,proo.ai,proo,4,
4536,prow.ai,prow,4,
4537,pruh.ai,pruh,4,
4538,prut.ai,prut,4,
4539,psha.ai,psha,4,
4540,puan.ai,puan,4,
4541,puce.ai,puce,4,
4542,puck.ai,puck,4,
4543,pudu.ai,pudu,4,
4544,pugh.ai,pugh,4,
4545,puja.ai,puja,4,
4546,puka.ai,puka,4,
4547,puke.ai,puke,4,
4548,puku.ai,puku,4,
4549,puky.ai,puky,4,
4550,pule.ai,pule,4,
4551,puli.ai,puli,4,
4552,pulk.ai,pulk,4,
4553,pulu.ai,pulu,4,
4554,puly.ai,puly,4,
4555,puna.ai,puna,4,
4556,pung.ai,pung,4,
4557,puny.ai,puny,4,
4558,pupa.ai,pupa,4,
4559,purl.ai,purl,4,
4560,purr.ai,purr,4,
4561,puss.ai,puss,4,
4562,putt.ai,putt,4,
4563,puxy.ai,puxy,4,
4564,pyal.ai,pyal,4,
4565,pyic.ai,pyic,4,
4566,pyin.ai,pyin,4,
4567,pyke.ai,pyke,4,
4568,pyla.ai,pyla,4,
4569,pyre.ai,pyre,4,
4570,pyro.ai,pyro,4,
4571,qere.ai,qere,4,
4572,qeri.ai,qeri,4,
4573,qoph.ai,qoph,4,
4574,quab.ai,quab,4,
4575,quag.ai,quag,4,
4576,quar.ai,quar,4,
4577,quat.ai,quat,4,
4578,quaw.ai,quaw,4,
4579,quei.ai,quei,4,
4580,quet.ai,quet,4,
4581,quey.ai,quey,4,
4582,quib.ai,quib,4,
4583,quid.ai,quid,4,
4584,quin.ai,quin,4,
4585,quip.ai,quip,4,
4586,quis.ai,quis,4,
4587,quod.ai,quod,4,
4588,quop.ai,quop,4,
4589,raad.ai,raad,4,
4590,rach.ai,rach,4,
4591,racy.ai,racy,4,
4592,rada.ai,rada,4,
4593,raff.ai,raff,4,
4594,raft.ai,raft,4,
4595,raga.ai,raga,4,
4596,raia.ai,raia,4,
4597,rais.ai,rais,4,
4598,raja.ai,raja,4,
4599,rakh.ai,rakh,4,
4600,raki.ai,raki,4,
4601,raku.ai,raku,4,
4602,rale.ai,rale,4,
4603,rame.ai,rame,4,
4604,rami.ai,rami,4,
4605,rana.ai,rana,4,
4606,rane.ai,rane,4,
4607,rani.ai,rani,4,
4608,rann.ai,rann,4,
4609,rapt.ai,rapt,4,
4610,rasa.ai,rasa,4,
4611,rase.ai,rase,4,
4612,rasp.ai,rasp,4,
4613,rata.ai,rata,4,
4614,rath.ai,rath,4,
4615,rauk.ai,rauk,4,
4616,raun.ai,raun,4,
4617,raya.ai,raya,4,
4618,raze.ai,raze,4,
4619,razz.ai,razz,4,
4620,reak.ai,reak,4,
4621,ream.ai,ream,4,
4622,reck.ai,reck,4,
4623,rect.ai,rect,4,
4624,redd.ai,redd,4,
4625,rede.ai,rede,4,
4626,redo.ai,redo,4,
4627,reek.ai,reek,4,
4628,reem.ai,reem,4,
4629,reen.ai,reen,4,
4630,reet.ai,reet,4,
4631,reft.ai,reft,4,
4632,reif.ai,reif,4,
4633,reim.ai,reim,4,
4634,rein.ai,rein,4,
4635,reis.ai,reis,4,
4636,reit.ai,reit,4,
4637,rend.ai,rend,4,
4638,renk.ai,renk,4,
4639,repp.ai,repp,4,
4640,resh.ai,resh,4,
4641,reve.ai,reve,4,
4642,rhea.ai,rhea,4,
4643,rial.ai,rial,4,
4644,ribe.ai,ribe,4,
4645,riem.ai,riem,4,
4646,rier.ai,rier,4,
4647,rife.ai,rife,4,
4648,riff.ai,riff,4,
4649,rift.ai,rift,4,
4650,rikk.ai,rikk,4,
4651,rile.ai,rile,4,
4652,rill.ai,rill,4,
4653,rima.ai,rima,4,
4654,rime.ai,rime,4,
4655,rimu.ai,rimu,4,
4656,rimy.ai,rimy,4,
4657,rind.ai,rind,4,
4658,rine.ai,rine,4,
4659,rink.ai,rink,4,
4660,ripa.ai,ripa,4,
4661,risp.ai,risp,4,
4662,rist.ai,rist,4,
4663,riva.ai,riva,4,
4664,rive.ai,rive,4,
4665,rixy.ai,rixy,4,
4666,roam.ai,roam,4,
4667,roan.ai,roan,4,
4668,roar.ai,roar,4,
4669,rodd.ai,rodd,4,
4670,roed.ai,roed,4,
4671,roer.ai,roer,4,
4672,roey.ai,roey,4,
4673,roid.ai,roid,4,
4674,roil.ai,roil,4,
4675,roit.ai,roit,4,
4676,roka.ai,roka,4,
4677,roke.ai,roke,4,
4678,roky.ai,roky,4,
4679,romp.ai,romp,4,
4680,rond.ai,rond,4,
4681,rone.ai,rone,4,
4682,rood.ai,rood,4,
4683,rook.ai,rook,4,
4684,rool.ai,rool,4,
4685,roon.ai,roon,4,
4686,ropp.ai,ropp,4,
4687,ropy.ai,ropy,4,
4688,rory.ai,rory,4,
4689,rosy.ai,rosy,4,
4690,rota.ai,rota,4,
4691,rote.ai,rote,4,
4692,roto.ai,roto,4,
4693,roub.ai,roub,4,
4694,roud.ai,roud,4,
4695,roue.ai,roue,4,
4696,roun.ai,roun,4,
4697,roup.ai,roup,4,
4698,rout.ai,rout,4,
4699,rowy.ai,rowy,4,
4700,royt.ai,royt,4,
4701,ruck.ai,ruck,4,
4702,rudd.ai,rudd,4,
4703,ruen.ai,ruen,4,
4704,ruer.ai,ruer,4,
4705,ruff.ai,ruff,4,
4706,ruga.ai,ruga,4,
4707,rukh.ai,rukh,4,
4708,rull.ai,rull,4,
4709,rump.ai,rump,4,
4710,rune.ai,rune,4,
4711,rung.ai,rung,4,
4712,runt.ai,runt,4,
4713,rupa.ai,rupa,4,
4714,ruru.ai,ruru,4,
4715,ruse.ai,ruse,4,
4716,rusk.ai,rusk,4,
4717,ryal.ai,ryal,4,
4718,ryen.ai,ryen,4,
4719,ryme.ai,ryme,4,
4720,rynd.ai,rynd,4,
4721,rynt.ai,rynt,4,
4722,ryot.ai,ryot,4,
4723,rype.ai,rype,4,
4724,sabe.ai,sabe,4,
4725,saco.ai,saco,4,
4726,sade.ai,sade,4,
4727,sadh.ai,sadh,4,
4728,sado.ai,sado,4,
4729,sadr.ai,sadr,4,
4730,saft.ai,saft,4,
4731,sago.ai,sago,4,
4732,sagy.ai,sagy,4,
4733,sahh.ai,sahh,4,
4734,saic.ai,saic,4,
4735,saim.ai,saim,4,
4736,sain.ai,sain,4,
4737,saip.ai,saip,4,
4738,sair.ai,sair,4,
4739,saki.ai,saki,4,
4740,salp.ai,salp,4,
4741,samh.ai,samh,4,
4742,samp.ai,samp,4,
4743,sank.ai,sank,4,
4744,sant.ai,sant,4,
4745,sapa.ai,sapa,4,
4746,sapo.ai,sapo,4,
4747,sard.ai,sard,4,
4748,sare.ai,sare,4,
4749,sari.ai,sari,4,
4750,sark.ai,sark,4,
4751,sart.ai,sart,4,
4752,sasa.ai,sasa,4,
4753,sash.ai,sash,4,
4754,sass.ai,sass,4,
4755,sate.ai,sate,4,
4756,sauf.ai,sauf,4,
4757,saum.ai,saum,4,
4758,saur.ai,saur,4,
4759,saut.ai,saut,4,
4760,sawn.ai,sawn,4,
4761,sawt.ai,sawt,4,
4762,saya.ai,saya,4,
4763,scab.ai,scab,4,
4764,scad.ai,scad,4,
4765,scap.ai,scap,4,
4766,scaw.ai,scaw,4,
4767,scho.ai,scho,4,
4768,scob.ai,scob,4,
4769,scog.ai,scog,4,
4770,scot.ai,scot,4,
4771,scow.ai,scow,4,
4772,scry.ai,scry,4,
4773,scud.ai,scud,4,
4774,scug.ai,scug,4,
4775,scum.ai,scum,4,
4776,scun.ai,scun,4,
4777,scup.ai,scup,4,
4778,scur.ai,scur,4,
4779,scut.ai,scut,4,
4780,scye.ai,scye,4,
4781,scyt.ai,scyt,4,
4782,seah.ai,seah,4,
4783,seak.ai,seak,4,
4784,sear.ai,sear,4,
4785,seax.ai,seax,4,
4786,sech.ai,sech,4,
4787,seck.ai,seck,4,
4788,seel.ai,seel,4,
4789,seep.ai,seep,4,
4790,seer.ai,seer,4,
4791,sego.ai,sego,4,
4792,seit.ai,seit,4,
4793,sele.ai,sele,4,
4794,selt.ai,selt,4,
4795,seme.ai,seme,4,
4796,seps.ai,seps,4,
4797,sera.ai,sera,4,
4798,sere.ai,sere,4,
4799,serf.ai,serf,4,
4800,sero.ai,sero,4,
4801,sert.ai,sert,4,
4802,sess.ai,sess,4,
4803,seta.ai,seta,4,
4804,sett.ai,sett,4,
4805,sewn.ai,sewn,4,
4806,sext.ai,sext,4,
4807,shab.ai,shab,4,
4808,shad.ai,shad,4,
4809,shag.ai,shag,4,
4810,sham.ai,sham,4,
4811,shan.ai,shan,4,
4812,shap.ai,shap,4,
4813,shat.ai,shat,4,
4814,shay.ai,shay,4,
4815,shee.ai,shee,4,
4816,sher.ai,sher,4,
4817,shih.ai,shih,4,
4818,shim.ai,shim,4,
4819,shiv.ai,shiv,4,
4820,shod.ai,shod,4,
4821,shog.ai,shog,4,
4822,shoo.ai,shoo,4,
4823,shoq.ai,shoq,4,
4824,shor.ai,shor,4,
4825,shou.ai,shou,4,
4826,shug.ai,shug,4,
4827,shul.ai,shul,4,
4828,shun.ai,shun,4,
4829,siak.ai,siak,4,
4830,sial.ai,sial,4,
4831,sice.ai,sice,4,
4832,sidi.ai,sidi,4,
4833,sidy.ai,sidy,4,
4834,sier.ai,sier,4,
4835,sife.ai,sife,4,
4836,sift.ai,sift,4,
4837,sika.ai,sika,4,
4838,sike.ai,sike,4,
4839,sile.ai,sile,4,
4840,sill.ai,sill,4,
4841,silo.ai,silo,4,
4842,silt.ai,silt,4,
4843,sima.ai,sima,4,
4844,sime.ai,sime,4,
4845,simp.ai,simp,4,
4846,sina.ai,sina,4,
4847,sine.ai,sine,4,
4848,sinh.ai,sinh,4,
4849,siol.ai,siol,4,
4850,sipe.ai,sipe,4,
4851,sise.ai,sise,4,
4852,sish.ai,sish,4,
4853,sisi.ai,sisi,4,
4854,siss.ai,siss,4,
4855,sist.ai,sist,4,
4856,siva.ai,siva,4,
4857,sizy.ai,sizy,4,
4858,sizz.ai,sizz,4,
4859,skag.ai,skag,4,
4860,skal.ai,skal,4,
4861,skat.ai,skat,4,
4862,skaw.ai,skaw,4,
4863,skee.ai,skee,4,
4864,skeg.ai,skeg,4,
4865,skel.ai,skel,4,
4866,sken.ai,sken,4,
4867,skeo.ai,skeo,4,
4868,skep.ai,skep,4,
4869,sker.ai,sker,4,
4870,skew.ai,skew,4,
4871,skey.ai,skey,4,
4872,skid.ai,skid,4,
4873,skil.ai,skil,4,
4874,skim.ai,skim,4,
4875,skit.ai,skit,4,
4876,skiv.ai,skiv,4,
4877,skoo.ai,skoo,4,
4878,skua.ai,skua,4,
4879,skun.ai,skun,4,
4880,slad.ai,slad,4,
4881,slae.ai,slae,4,
4882,slag.ai,slag,4,
4883,slat.ai,slat,4,
4884,slaw.ai,slaw,4,
4885,slay.ai,slay,4,
4886,sled.ai,sled,4,
4887,slee.ai,slee,4,
4888,slew.ai,slew,4,
4889,sley.ai,sley,4,
4890,slid.ai,slid,4,
4891,slit.ai,slit,4,
4892,slob.ai,slob,4,
4893,slod.ai,slod,4,
4894,sloe.ai,sloe,4,
4895,slog.ai,slog,4,
4896,slon.ai,slon,4,
4897,sloo.ai,sloo,4,
4898,slop.ai,slop,4,
4899,slub.ai,slub,4,
4900,slud.ai,slud,4,
4901,slue.ai,slue,4,
4902,slum.ai,slum,4,
4903,slur.ai,slur,4,
4904,smee.ai,smee,4,
4905,smew.ai,smew,4,
4906,smit.ai,smit,4,
4907,smog.ai,smog,4,
4908,smug.ai,smug,4,
4909,smur.ai,smur,4,
4910,smut.ai,smut,4,
4911,snab.ai,snab,4,
4912,snag.ai,snag,4,
4913,snaw.ai,snaw,4,
4914,sneb.ai,sneb,4,
4915,sned.ai,sned,4,
4916,snee.ai,snee,4,
4917,snew.ai,snew,4,
4918,snib.ai,snib,4,
4919,snig.ai,snig,4,
4920,snip.ai,snip,4,
4921,snob.ai,snob,4,
4922,snod.ai,snod,4,
4923,snog.ai,snog,4,
4924,snop.ai,snop,4,
4925,snot.ai,snot,4,
4926,snub.ai,snub,4,
4927,snug.ai,snug,4,
4928,snum.ai,snum,4,
4929,snup.ai,snup,4,
4930,snur.ai,snur,4,
4931,soam.ai,soam,4,
4932,soce.ai,soce,4,
4933,soco.ai,soco,4,
4934,sody.ai,sody,4,
4935,soja.ai,soja,4,
4936,soka.ai,soka,4,
4937,soke.ai,soke,4,
4938,sola.ai,sola,4,
4939,soli.ai,soli,4,
4940,sond.ai,sond,4,
4941,sonk.ai,sonk,4,
4942,sook.ai,sook,4,
4943,sool.ai,sool,4,
4944,soot.ai,soot,4,
4945,sope.ai,sope,4,
4946,soph.ai,soph,4,
4947,sora.ai,sora,4,
4948,sorb.ai,sorb,4,
4949,sori.ai,sori,4,
4950,sorn.ai,sorn,4,
4951,sory.ai,sory,4,
4952,sosh.ai,sosh,4,
4953,soso.ai,soso,4,
4954,soss.ai,soss,4,
4955,sots.ai,sots,4,
4956,soud.ai,soud,4,
4957,soum.ai,soum,4,
4958,sowl.ai,sowl,4,
4959,sown.ai,sown,4,
4960,sowt.ai,sowt,4,
4961,soya.ai,soya,4,
4962,spad.ai,spad,4,
4963,spae.ai,spae,4,
4964,spak.ai,spak,4,
4965,spar.ai,spar,4,
4966,spat.ai,spat,4,
4967,spay.ai,spay,4,
4968,sped.ai,sped,4,
4969,spet.ai,spet,4,
4970,spew.ai,spew,4,
4971,spex.ai,spex,4,
4972,spig.ai,spig,4,
4973,spiv.ai,spiv,4,
4974,spor.ai,spor,4,
4975,spry.ai,spry,4,
4976,spud.ai,spud,4,
4977,spug.ai,spug,4,
4978,sput.ai,sput,4,
4979,stam.ai,stam,4,
4980,stap.ai,stap,4,
4981,staw.ai,staw,4,
4982,steg.ai,steg,4,
4983,sten.ai,sten,4,
4984,stet.ai,stet,4,
4985,stey.ai,stey,4,
4986,stib.ai,stib,4,
4987,stid.ai,stid,4,
4988,stim.ai,stim,4,
4989,stoa.ai,stoa,4,
4990,stob.ai,stob,4,
4991,stod.ai,stod,4,
4992,stof.ai,stof,4,
4993,stog.ai,stog,4,
4994,stot.ai,stot,4,
4995,stow.ai,stow,4,
4996,stra.ai,stra,4,
4997,stre.ai,stre,4,
4998,stue.ai,stue,4,
4999,stug.ai,stug,4,
5000,stum.ai,stum,4,
5001,stun.ai,stun,4,
5002,stut.ai,stut,4,
5003,sudd.ai,sudd,4,
5004,suds.ai,suds,4,
5005,suer.ai,suer,4,
5006,suet.ai,suet,4,
5007,suff.ai,suff,4,
5008,sugh.ai,sugh,4,
5009,sugi.ai,sugi,4,
5010,suid.ai,suid,4,
5011,suji.ai,suji,4,
5012,suld.ai,suld,4,
5013,sulk.ai,sulk,4,
5014,sull.ai,sull,4,
5015,sump.ai,sump,4,
5016,sune.ai,sune,4,
5017,sunk.ai,sunk,4,
5018,sunn.ai,sunn,4,
5019,sunt.ai,sunt,4,
5020,supa.ai,supa,4,
5021,supe.ai,supe,4,
5022,sura.ai,sura,4,
5023,surd.ai,surd,4,
5024,susi.ai,susi,4,
5025,susu.ai,susu,4,
5026,suum.ai,suum,4,
5027,suwe.ai,suwe,4,
5028,swab.ai,swab,4,
5029,swad.ai,swad,4,
5030,swag.ai,swag,4,
5031,swam.ai,swam,4,
5032,swat.ai,swat,4,
5033,sway.ai,sway,4,
5034,swep.ai,swep,4,
5035,swig.ai,swig,4,
5036,swiz.ai,swiz,4,
5037,swob.ai,swob,4,
5038,swom.ai,swom,4,
5039,swot.ai,swot,4,
5040,swow.ai,swow,4,
5041,swum.ai,swum,4,
5042,syce.ai,syce,4,
5043,syne.ai,syne,4,
5044,syre.ai,syre,4,
5045,syrt.ai,syrt,4,
5046,taar.ai,taar,4,
5047,tabu.ai,tabu,4,
5048,tach.ai,tach,4,
5049,tact.ai,tact,4,
5050,tade.ai,tade,4,
5051,tael.ai,tael,4,
5052,taen.ai,taen,4,
5053,taft.ai,taft,4,
5054,taha.ai,taha,4,
5055,tahr.ai,tahr,4,
5056,tain.ai,tain,4,
5057,tait.ai,tait,4,
5058,takt.ai,takt,4,
5059,taky.ai,taky,4,
5060,tala.ai,tala,4,
5061,talc.ai,talc,4,
5062,tald.ai,tald,4,
5063,tali.ai,tali,4,
5064,tame.ai,tame,4,
5065,tamp.ai,tamp,4,
5066,tana.ai,tana,4,
5067,tane.ai,tane,4,
5068,tanh.ai,tanh,4,
5069,tapa.ai,tapa,4,
5070,tapu.ai,tapu,4,
5071,tare.ai,tare,4,
5072,tari.ai,tari,4,
5073,tarn.ai,tarn,4,
5074,taro.ai,taro,4,
5075,tarp.ai,tarp,4,
5076,tarr.ai,tarr,4,
5077,tars.ai,tars,4,
5078,tart.ai,tart,4,
5079,tash.ai,tash,4,
5080,tass.ai,tass,4,
5081,tasu.ai,tasu,4,
5082,tath.ai,tath,4,
5083,tatu.ai,tatu,4,
5084,taum.ai,taum,4,
5085,taun.ai,taun,4,
5086,taur.ai,taur,4,
5087,taut.ai,taut,4,
5088,tave.ai,tave,4,
5089,tawa.ai,tawa,4,
5090,tawn.ai,tawn,4,
5091,taws.ai,taws,4,
5092,taxy.ai,taxy,4,
5093,tche.ai,tche,4,
5094,tchu.ai,tchu,4,
5095,tead.ai,tead,4,
5096,tean.ai,tean,4,
5097,teap.ai,teap,4,
5098,teat.ai,teat,4,
5099,teca.ai,teca,4,
5100,teck.ai,teck,4,
5101,teel.ai,teel,4,
5102,teem.ai,teem,4,
5103,teer.ai,teer,4,
5104,teet.ai,teet,4,
5105,teff.ai,teff,4,
5106,teil.ai,teil,4,
5107,teju.ai,teju,4,
5108,teli.ai,teli,4,
5109,telt.ai,telt,4,
5110,teng.ai,teng,4,
5111,tera.ai,tera,4,
5112,tern.ai,tern,4,
5113,terp.ai,terp,4,
5114,tete.ai,tete,4,
5115,teth.ai,teth,4,
5116,teuk.ai,teuk,4,
5117,thar.ai,thar,4,
5118,thaw.ai,thaw,4,
5119,theb.ai,theb,4,
5120,thew.ai,thew,4,
5121,thig.ai,thig,4,
5122,thio.ai,thio,4,
5123,thir.ai,thir,4,
5124,thob.ai,thob,4,
5125,thof.ai,thof,4,
5126,thon.ai,thon,4,
5127,thoo.ai,thoo,4,
5128,thow.ai,thow,4,
5129,thro.ai,thro,4,
5130,thud.ai,thud,4,
5131,tiao.ai,tiao,4,
5132,tiar.ai,tiar,4,
5133,tice.ai,tice,4,
5134,tien.ai,tien,4,
5135,tift.ai,tift,4,
5136,tige.ai,tige,4,
5137,tind.ai,tind,4,
5138,tine.ai,tine,4,
5139,ting.ai,ting,4,
5140,tink.ai,tink,4,
5141,tint.ai,tint,4,
5142,tipe.ai,tipe,4,
5143,tirl.ai,tirl,4,
5144,tirr.ai,tirr,4,
5145,tite.ai,tite,4,
5146,titi.ai,titi,4,
5147,tivy.ai,tivy,4,
5148,tiza.ai,tiza,4,
5149,toad.ai,toad,4,
5150,toat.ai,toat,4,
5151,tobe.ai,tobe,4,
5152,tock.ai,tock,4,
5153,toco.ai,toco,4,
5154,tode.ai,tode,4,
5155,tody.ai,tody,4,
5156,toed.ai,toed,4,
5157,toff.ai,toff,4,
5158,toft.ai,toft,4,
5159,tofu.ai,tofu,4,
5160,toga.ai,toga,4,
5161,togs.ai,togs,4,
5162,togt.ai,togt,4,
5163,toho.ai,toho,4,
5164,toil.ai,toil,4,
5165,toit.ai,toit,4,
5166,toke.ai,toke,4,
5167,toko.ai,toko,4,
5168,tole.ai,tole,4,
5169,tolt.ai,tolt,4,
5170,tolu.ai,tolu,4,
5171,tong.ai,tong,4,
5172,tonk.ai,tonk,4,
5173,toom.ai,toom,4,
5174,toop.ai,toop,4,
5175,toot.ai,toot,4,
5176,tope.ai,tope,4,
5177,toph.ai,toph,4,
5178,topi.ai,topi,4,
5179,topo.ai,topo,4,
5180,tora.ai,tora,4,
5181,torc.ai,torc,4,
5182,tore.ai,tore,4,
5183,toro.ai,toro,4,
5184,toru.ai,toru,4,
5185,tosh.ai,tosh,4,
5186,tost.ai,tost,4,
5187,tosy.ai,tosy,4,
5188,toto.ai,toto,4,
5189,toty.ai,toty,4,
5190,toug.ai,toug,4,
5191,toup.ai,toup,4,
5192,towd.ai,towd,4,
5193,towy.ai,towy,4,
5194,toxa.ai,toxa,4,
5195,toze.ai,toze,4,
5196,trag.ai,trag,4,
5197,trah.ai,trah,4,
5198,tram.ai,tram,4,
5199,tref.ai,tref,4,
5200,tret.ai,tret,4,
5201,trey.ai,trey,4,
5202,trig.ai,trig,4,
5203,trin.ai,trin,4,
5204,trod.ai,trod,4,
5205,trog.ai,trog,4,
5206,tron.ai,tron,4,
5207,trot.ai,trot,4,
5208,trow.ai,trow,4,
5209,trub.ai,trub,4,
5210,trug.ai,trug,4,
5211,trun.ai,trun,4,
5212,tryp.ai,tryp,4,
5213,tryt.ai,tryt,4,
5214,tsar.ai,tsar,4,
5215,tsia.ai,tsia,4,
5216,tsun.ai,tsun,4,
5217,tuan.ai,tuan,4,
5218,tuba.ai,tuba,4,
5219,tufa.ai,tufa,4,
5220,tuff.ai,tuff,4,
5221,tuft.ai,tuft,4,
5222,tuik.ai,tuik,4,
5223,tuke.ai,tuke,4,
5224,tula.ai,tula,4,
5225,tule.ai,tule,4,
5226,tume.ai,tume,4,
5227,tump.ai,tump,4,
5228,tund.ai,tund,4,
5229,tung.ai,tung,4,
5230,tunk.ai,tunk,4,
5231,tuno.ai,tuno,4,
5232,tunu.ai,tunu,4,
5233,tuny.ai,tuny,4,
5234,turb.ai,turb,4,
5235,turd.ai,turd,4,
5236,turk.ai,turk,4,
5237,turm.ai,turm,4,
5238,turp.ai,turp,4,
5239,turr.ai,turr,4,
5240,tush.ai,tush,4,
5241,tusk.ai,tusk,4,
5242,tute.ai,tute,4,
5243,tuth.ai,tuth,4,
5244,tuts.ai,tuts,4,
5245,tutu.ai,tutu,4,
5246,tuwi.ai,tuwi,4,
5247,tuza.ai,tuza,4,
5248,twae.ai,twae,4,
5249,twal.ai,twal,4,
5250,twas.ai,twas,4,
5251,twat.ai,twat,4,
5252,tway.ai,tway,4,
5253,twee.ai,twee,4,
5254,twig.ai,twig,4,
5255,twit.ai,twit,4,
5256,tyee.ai,tyee,4,
5257,tyke.ai,tyke,4,
5258,tymp.ai,tymp,4,
5259,tynd.ai,tynd,4,
5260,typp.ai,typp,4,
5261,typy.ai,typy,4,
5262,tyro.ai,tyro,4,
5263,uang.ai,uang,4,
5264,udal.ai,udal,4,
5265,uily.ai,uily,4,
5266,ulex.ai,ulex,4,
5267,ulla.ai,ulla,4,
5268,ulmo.ai,ulmo,4,
5269,ulna.ai,ulna,4,
5270,ulua.ai,ulua,4,
5271,umbo.ai,umbo,4,
5272,umph.ai,umph,4,
5273,unal.ai,unal,4,
5274,unau.ai,unau,4,
5275,unbe.ai,unbe,4,
5276,unca.ai,unca,4,
5277,unci.ai,unci,4,
5278,unco.ai,unco,4,
5279,unde.ai,unde,4,
5280,undy.ai,undy,4,
5281,unie.ai,unie,4,
5282,unio.ai,unio,4,
5283,untz.ai,untz,4,
5284,unze.ai,unze,4,
5285,upas.ai,upas,4,
5286,updo.ai,updo,4,
5287,upgo.ai,upgo,4,
5288,upla.ai,upla,4,
5289,ural.ai,ural,4,
5290,uran.ai,uran,4,
5291,urao.ai,urao,4,
5292,urde.ai,urde,4,
5293,urea.ai,urea,4,
5294,uric.ai,uric,4,
5295,urna.ai,urna,4,
5296,urus.ai,urus,4,
5297,urva.ai,urva,4,
5298,usar.ai,usar,4,
5299,usee.ai,usee,4,
5300,utai.ai,utai,4,
5301,utas.ai,utas,4,
5302,utch.ai,utch,4,
5303,utum.ai,utum,4,
5304,uval.ai,uval,4,
5305,uvea.ai,uvea,4,
5306,uvic.ai,uvic,4,
5307,uvid.ai,uvid,4,
5308,uzan.ai,uzan,4,
5309,vade.ai,vade,4,
5310,vady.ai,vady,4,
5311,vage.ai,vage,4,
5312,vair.ai,vair,4,
5313,vali.ai,vali,4,
5314,vall.ai,vall,4,
5315,vamp.ai,vamp,4,
5316,vane.ai,vane,4,
5317,vang.ai,vang,4,
5318,vara.ai,vara,4,
5319,vare.ai,vare,4,
5320,vari.ai,vari,4,
5321,vasa.ai,vasa,4,
5322,vasu.ai,vasu,4,
5323,veal.ai,veal,4,
5324,veen.ai,veen,4,
5325,veep.ai,veep,4,
5326,veer.ai,veer,4,
5327,vela.ai,vela,4,
5328,vell.ai,vell,4,
5329,velo.ai,velo,4,
5330,vend.ai,vend,4,
5331,verd.ai,verd,4,
5332,veri.ai,veri,4,
5333,vert.ai,vert,4,
